contentid,title,addr1,contenttypeid,content_type_name,target_tourism_type,mapx,mapy,info_score,info_level,has_firstimage,has_firstimage2,has_tel,has_addr1,has_coord,has_main_category,has_mid_category,has_sub_category,type_prob_관광지,type_prob_레저스포츠,type_prob_문화관광,type_prob_쇼핑,type_prob_숙박,type_prob_역사관광,type_prob_음식,type_prob_자연관광,type_prob_체험관광,type_top1,type_top1_prob,type_top2,type_top2_prob
3336950,아유 스페이스,경기도 남양주시 화도읍 북한강로1462번길 71,39,음식점,음식,127.3580233611,37.6361808024,90,매우 높음,1,1,0,1,1,1,1,1,0.007830603600930642,0.003467405369235313,0.005159843987320273,0.0015511854303257825,0.0019562937214083606,0.0014521169656925269,0.9731353705771291,0.004052364737360311,0.00139481561059787,음식,0.9731353705771291,관광지,0.007830603600930642
4012028,아이더 현대프리미엄아울렛 스페이스원,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2839560,아인슈페너,경기도 남양주시 화도읍 녹촌로 87-69,39,음식점,음식,127.2938290273,37.6422678131,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0017703785598250207,0.004129506281606882,0.0015051488205371972,0.004311573547568621,0.0015222915289936265,0.9829270529754713,0.002542178706257721,0.0,음식,0.9829270529754713,숙박,0.004311573547568621
2850245,아지오1011,경기도 남양주시 북한강로 1011,39,음식점,음식,127.3414035202,37.606031223,90,매우 높음,1,1,0,1,1,1,1,1,0.011770300497553681,0.0050484885975097355,0.00446791294614667,0.002510967907343187,0.0016493749720364837,0.0010729584504133665,0.9632421059826485,0.004070804499326317,0.00616708614702213,음식,0.9632421059826485,관광지,0.011770300497553681
2765460,아쿠아파크,경기도 남양주시 별내2로 64 (별내동),39,음식점,음식,127.1248804049,37.6464920335,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0029408620203848173,0.004129506281606882,0.0015051488205371972,0.004311573547568621,0.0015222915289936265,0.9817565695149115,0.002542178706257721,0.0,음식,0.9817565695149115,숙박,0.004311573547568621
2876737,안마을돼지불백,경기도 남양주시 진접읍 금강로 1001,39,음식점,음식,127.162175762,37.6898626653,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2863127,앳더팔당,경기도 남양주시 조안면 다산로 452,39,음식점,음식,127.2889883004,37.528164308,90,매우 높음,1,1,0,1,1,1,1,1,0.0024416773701871268,0.0018371891272745684,0.004393248469912168,0.006405453356864567,0.0039001245314684413,0.0005045167260782614,0.9767041707522808,0.0038136196659339754,0.0,음식,0.9767041707522808,쇼핑,0.006405453356864567
2733851,약대울체육공원,경기도 남양주시 경춘로1283번길 46,12,관광지,자연관광,127.2305761855,37.6515711367,80,높음,0,0,0,1,1,1,1,1,0.36058632251236905,0.007874706395529302,0.05395790513223087,0.002317358227706335,0.06750415174140294,0.040461680514901524,0.008528886433180125,0.4366338797971482,0.02213510924553172,자연관광,0.4366338797971482,관광지,0.36058632251236905
2830252,어나더쥬얼리,경기도 남양주시 강변북로632번길 41-16 (수석동),39,음식점,음식,127.1742303874,37.5870303924,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.00033352001453274064,0.0028282051076706743,0.0016704989682219766,0.004311573547568621,0.0005045167260782614,0.9865176373499304,0.002542178706257721,0.0,음식,0.9865176373499304,숙박,0.004311573547568621
4025349,어메이징크리 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
2864428,어부가생선구이,경기도 남양주시 송산로296번길 12 (별내동),39,음식점,음식,127.1355204635,37.6687896329,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
4025345,언더아머 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
4012022,엄브로 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
3007648,에코랜드,경기도 남양주시 별내면 청학로8번길 39,12,관광지,관광지,127.12750043228525,37.70354067084988,90,매우 높음,1,1,0,1,1,1,1,1,0.5226459553446952,0.02157835568427289,0.04492641457293221,0.013212334618335328,0.0569391253664403,0.05888022767296286,0.0054818374940098875,0.23911396016152087,0.037221789084830446,관광지,0.5226459553446952,자연관광,0.23911396016152087
2766576,엠아르,경기도 남양주시 화도읍 북한강로 1602-22,39,음식점,음식,127.3687164213,37.6504265646,90,매우 높음,1,1,0,1,1,1,1,1,0.010190496619634382,0.0017703785598250207,0.010913359479108396,0.0021107373518015836,0.005913745288342196,0.0012196476972595484,0.9653394562977711,0.002542178706257721,0.0,음식,0.9653394562977711,문화관광,0.010913359479108396
2829782,엠키친앤카페,경기도 남양주시 와부읍 경강로 832,39,음식점,음식,127.2320980499,37.5623565288,90,매우 높음,1,1,0,1,1,1,1,1,0.0016632257238951434,0.0005701685377690704,0.010189782929435938,0.0036687598064461106,0.011782577058419256,0.0005045167260782614,0.9685960275242964,0.0030249416936598337,0.0,음식,0.9685960275242964,숙박,0.011782577058419256
2766599,옛고을,경기도 남양주시 진접읍 광릉수목원로 150-23,39,음식점,음식,127.1920129934,37.7494423864,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2736442,오남체육문화센터,경기도 남양주시 오남읍 진건오남로577번길 11,14,문화시설,문화관광,127.2098431775703,37.68486936598917,90,매우 높음,1,1,0,1,1,1,1,1,0.07762460842079667,0.04905034659938783,0.7190844519076169,0.02046606607883118,0.02885424091112899,0.024562488808673236,0.02730836210062769,0.04382839069663277,0.00922104447630485,문화관광,0.7190844519076169,관광지,0.07762460842079667
2733853,오남호수공원,경기도 남양주시 오남읍 팔현로 85-1,12,관광지,자연관광,127.2222756894,37.6950909267,90,매우 높음,1,1,0,1,1,1,1,1,0.3545035015301571,0.01119836525203215,0.05136281069212935,0.0012403204762243306,0.061994899263802465,0.026164710773373703,0.0017373923808226277,0.4741738105943914,0.017624189037066935,자연관광,0.4741738105943914,관광지,0.3545035015301571
2765244,오동나무수상레저,경기도 남양주시 화도읍 북한강로 1696-3,28,레포츠,레저스포츠,127.3739141626264,37.65796505541116,90,매우 높음,1,1,0,1,1,1,1,1,0.017171473949710657,0.912592058385722,0.026939679672724762,0.01365891139914624,0.009515103110538057,0.007397339233829993,0.003415614593557148,0.00658158513015746,0.0027282345246135795,레저스포츠,0.912592058385722,문화관광,0.026939679672724762
2860407,온누리누룽지백숙 팔당본점,경기도 남양주시 와부읍 경강로 896,39,음식점,음식,127.2361144783,37.5579098957,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2830403,온누리장작구이 팔당본점,경기도 남양주시 경강로 890 온누리장작구이,39,음식점,음식,127.2358450394,37.5585792575,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.0031999754307005398,0.001754781997974256,0.0066537265826567766,0.0005045167260782614,0.9849636583921713,0.0016159162999939687,0.0,음식,0.9849636583921713,숙박,0.0066537265826567766
2860429,온누리쭈꾸미 팔당본점,경기도 남양주시 와부읍 경강로 890,39,음식점,음식,127.2358450394,37.5585792575,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2766521,온사이드카페,경기도 남양주시 퇴계원읍 별내2로 203-11,39,음식점,음식,127.1375764412,37.6474921465,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0029408620203848173,0.004129506281606882,0.0015051488205371972,0.004311573547568621,0.0015222915289936265,0.9817565695149115,0.002542178706257721,0.0,음식,0.9817565695149115,숙박,0.004311573547568621
3305697,올리브영 남양주다산중앙점,경기도 남양주시 다산중앙로 132 (다산동),38,쇼핑,쇼핑,127.15331636875,37.6255542396617,90,매우 높음,1,1,0,1,1,1,1,1,0.005241875897408024,0.004260939528926419,0.004985474135115146,0.9584149020430838,0.0039971608196187865,0.0030453963448859853,0.00714217000946233,0.011975547798446215,0.0009365334230534425,쇼핑,0.9584149020430838,자연관광,0.011975547798446215
3307666,올리브영 남양주덕소점,경기도 남양주시 와부읍 덕소로97번길 3,38,쇼핑,쇼핑,127.212630253541,37.5860038392964,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.005164677585576861,0.00656962120576885,0.9714176789659817,0.0039971608196187865,0.0030453963448859853,0.0019367533718786024,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9714176789659817,문화관광,0.00656962120576885
3306588,올리브영 남양주도농점,경기도 남양주시 도농로 29 (다산동),38,쇼핑,쇼핑,127.156810748408,37.6084261125277,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.005164677585576861,0.004019152055925233,0.9741406436138824,0.0039971608196187865,0.0030453963448859853,0.0017642578738215461,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9741406436138824,레저스포츠,0.005164677585576861
4008131,올리브영 남양주마석점,경기도 남양주시 화도읍 맷돌로91번길 4-18,38,쇼핑,쇼핑,127.301516476818,37.6581131618525,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.005970899922717268,0.9737773945345871,0.0039971608196187865,0.0030453963448859853,0.0019582520955742813,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9737773945345871,문화관광,0.005970899922717268
3305347,올리브영 남양주별내점,"경기도 남양주시 별내중앙로 84 (별내동, 동익미라벨)",38,쇼핑,쇼핑,127.12062693585,37.6502017669399,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
4008126,올리브영 남양주오남점,경기도 남양주시 오남읍 진건오남로 593,38,쇼핑,쇼핑,127.210916229863,37.6863683919615,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.0025902902875607524,0.9773304996678007,0.0039971608196187865,0.0030453963448859853,0.0017857565975172255,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9773304996678007,숙박,0.0039971608196187865
3305940,올리브영 남양주장현점,경기도 남양주시 진접읍 장현로 77,38,쇼핑,쇼핑,127.180891133907,37.7176159370173,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.005970899922717268,0.9711431493471504,0.0039971608196187865,0.0030453963448859853,0.0045924972830109585,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9711431493471504,문화관광,0.005970899922717268
4008127,올리브영 남양주진접점,경기도 남양주시 진접읍 금강로 1475,38,쇼핑,쇼핑,127.189861841915,37.7227804341153,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.0025902902875607524,0.9773304996678007,0.0039971608196187865,0.0030453963448859853,0.0017857565975172255,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9773304996678007,숙박,0.0039971608196187865
3307583,올리브영 남양주청학점,경기도 남양주시 별내면 청학로중앙길 9,38,쇼핑,쇼핑,127.118396973995,37.708694898309,90,매우 높음,1,1,0,1,1,1,1,1,0.004786007845017955,0.005949821214158069,0.003420430772873652,0.9728601578243634,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9728601578243634,레저스포츠,0.005949821214158069
3306252,올리브영 남양주평내점,경기도 남양주시 경춘로 1309 (평내동),38,쇼핑,쇼핑,127.237604569198,37.6506558363415,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.005970899922717268,0.9737773945345871,0.0039971608196187865,0.0030453963448859853,0.0019582520955742813,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9737773945345871,문화관광,0.005970899922717268
4008129,올리브영 남양주호평점,"경기도 남양주시 호평로 33 (호평동, 호평 두산위브파크)",38,쇼핑,쇼핑,127.242953669856,37.6563451750744,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.0025902902875607524,0.9773304996678007,0.0039971608196187865,0.0030453963448859853,0.0017857565975172255,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9773304996678007,숙박,0.0039971608196187865
3306384,올리브영 남양주화도점,경기도 남양주시 화도읍 경춘로 1637,38,쇼핑,쇼핑,127.273023456165,37.6543251867173,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.005970899922717268,0.9737773945345871,0.0039971608196187865,0.0030453963448859853,0.0019582520955742813,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9737773945345871,문화관광,0.005970899922717268
3305307,올리브영 다산지금점,경기도 남양주시 다산지금로 129 (다산동),38,쇼핑,쇼핑,127.174422738077,37.6014178309668,90,매우 높음,1,1,0,1,1,1,1,1,0.005241875897408024,0.006043432538175852,0.008134664568010345,0.9533322218265776,0.0039971608196187865,0.0030453963448859853,0.0072931667838237076,0.011975547798446215,0.0009365334230534425,쇼핑,0.9533322218265776,자연관광,0.011975547798446215
3307700,올리브영 별내미리내마을점,경기도 남양주시 별내5로5번길 15 (별내동),38,쇼핑,쇼핑,127.112441916328,37.6504112219489,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9761934911576967,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9761934911576967,숙박,0.0039971608196187865
4008125,올리브영 별내별가람역점,경기도 남양주시 덕송2로 62 (별내동),38,쇼핑,쇼핑,127.117225276267,37.6679338052348,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9753969225302458,0.0039971608196187865,0.0030453963448859853,0.002642985183357121,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9753969225302458,숙박,0.0039971608196187865
4008128,올리브영 진접역점,경기도 남양주시 진접읍 해밀예당1로 232,38,쇼핑,쇼핑,127.203931486971,37.7205497378814,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.0025902902875607524,0.9773304996678007,0.0039971608196187865,0.0030453963448859853,0.0017857565975172255,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9773304996678007,숙박,0.0039971608196187865
3305822,올리브영 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
130876,왈츠와 닥터만 커피박물관,경기도 남양주시 조안면 북한강로 856-37,14,문화시설,문화관광,127.3381514541,37.5915967289,90,매우 높음,1,1,0,1,1,1,1,1,0.034377599327038634,0.016203922499253124,0.8892129929882341,0.003377680349336735,0.02215592482590971,0.0013867872681981026,0.0044935184902827364,0.01886651043280313,0.009925063818943921,문화관광,0.8892129929882341,관광지,0.034377599327038634
2864081,왕릉순두부보쌈,경기도 남양주시 가운로 135-7 (다산동),39,음식점,음식,127.1652253831,37.5964458017,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2876634,우렁찬한우명품,경기도 남양주시 고산로 180-1 (삼패동),39,음식점,음식,127.1863540759,37.5943130992,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
130710,우석헌자연사박물관,경기도 남양주시 진접읍 금강로 1095,14,문화시설,문화관광,127.1612339466,37.6980366969,90,매우 높음,1,1,0,1,1,1,1,1,0.021765944844561257,0.00980288272372764,0.9132535353574152,0.002941170725037155,0.024902239040760932,0.0027456952026956795,0.006567620529041063,0.017320062050573102,0.0007008495261878855,문화관광,0.9132535353574152,숙박,0.024902239040760932
2766563,우정한우명가,경기도 남양주시 진접읍 장현천로 11,39,음식점,음식,127.1844257047,37.7179292489,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.010636464872459945,0.0005045167260782614,0.9800517495055158,0.0010954378477521566,0.0,음식,0.9800517495055158,숙박,0.010636464872459945
125458,운길산,경기도 남양주시 조안면 북한강로433번길 186,12,관광지,자연관광,127.3017415319,37.5687820481,90,매우 높음,1,1,0,1,1,1,1,1,0.16314883630182292,0.008095353550778188,0.004870110531833511,0.0029718758824334468,0.04901542107861082,0.023625386946752536,0.004199982892759777,0.7132438130506482,0.030829219764360438,자연관광,0.7132438130506482,관광지,0.16314883630182292
2865555,원조태릉갈비,경기도 남양주시 불암산로 45-1 (별내동),39,음식점,음식,127.106831995,37.6484164835,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2766517,월산리커피,경기도 남양주시 화도읍 경춘로 2238,39,음식점,음식,127.3362386651,37.6558142348,90,매우 높음,1,1,0,1,1,1,1,1,0.006699412596556445,0.0065033416856339525,0.0042041707578413835,0.0023456177596584073,0.0020608239881366626,0.0020907332533287317,0.9719530427135997,0.0038815315784240033,0.00026132566682075494,음식,0.9719530427135997,관광지,0.006699412596556445
3532770,월하고택,경기도 남양주시 수동면 비룡로 981-2,32,숙박,숙박,127.3132083672,37.7194453066,75,높음,0,0,0,1,1,1,1,1,0.04079447888839435,0.12348336994019801,0.06130057596315308,0.026013204421014232,0.6043890138949282,0.008325835268760705,0.04358208803660099,0.07865724026062833,0.013454193326322089,숙박,0.6043890138949282,레저스포츠,0.12348336994019801
2714535,웨이브서프,경기도 남양주시 화도읍 북한강로 1630-18,28,레포츠,레저스포츠,127.3699051351,37.652740207,90,매우 높음,1,1,0,1,1,1,1,1,0.010566891615078743,0.9514983987759075,0.006608480326250692,0.0018308034809228254,0.01894065714796168,0.0022034501397861545,0.0006589147286821705,0.007437926163649504,0.0002544776217610444,레저스포츠,0.9514983987759075,숙박,0.01894065714796168
4012023,윌슨 현대프리미엄아울렛 스페이스원점,경기도 남양주시 다산순환로 50 (다산동),38,쇼핑,쇼핑,127.152429100255,37.616257926116,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.0025902902875607524,0.9770236316430096,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9770236316430096,숙박,0.0039971608196187865
3305806,유니클로 남양주화도점,경기도 남양주시 화도읍 경춘로 1637,38,쇼핑,쇼핑,127.273023456165,37.6543251867173,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.005970899922717268,0.9737773945345871,0.0039971608196187865,0.0030453963448859853,0.0019582520955742813,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9737773945345871,문화관광,0.005970899922717268
2864442,육마루 별내점,경기도 남양주시 별내5로5번길 4-12 (별내동),39,음식점,음식,127.1141840516,37.6502136289,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
135875,은행나무가든,경기도 남양주시 수동면 축령산로 212-5,39,음식점,음식,127.3058443689,37.7464142577,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2870331,이가네자연밥상,경기도 남양주시 조안면 송송골길 42,39,음식점,음식,127.3179067151,37.5692545088,90,매우 높음,1,1,0,1,1,1,1,1,0.004333200207277196,0.0030605933825937175,0.0062078869583203295,0.0017336265279913928,0.00226584784010442,0.00020187289434418331,0.9793249449179683,0.0010954378477521566,0.0017765894236482472,음식,0.9793249449179683,문화관광,0.0062078869583203295
2839589,이구동성로스터리카페,경기도 남양주시 덕송3로 45-71 (별내동),39,음식점,음식,127.1107227326,37.6684808866,90,매우 높음,1,1,0,1,1,1,1,1,0.001291869579739672,0.0015040034750925368,0.0036933170803574397,0.0015051488205371972,0.004311573547568621,0.0005045167260782614,0.9817359996593054,0.005453571111321012,0.0,음식,0.9817359996593054,자연관광,0.005453571111321012
2912478,이마트 다산점,"경기도 남양주시 도농로 24 (다산동, 부영애시앙)",38,쇼핑,쇼핑,127.157753794985,37.6082044738715,95,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.005164677585576861,0.0031890115706123346,0.9749707840991954,0.0039971608196187865,0.0030453963448859853,0.0017642578738215461,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9749707840991954,레저스포츠,0.005164677585576861
2907736,이마트 별내점,경기도 남양주시 순화궁로 167 (별내동),38,쇼핑,쇼핑,127.125967996663,37.6428100149332,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.0036283926427294975,0.003420430772873652,0.9761934911576967,0.0039971608196187865,0.0030453963448859853,0.001846416555906141,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9761934911576967,숙박,0.0039971608196187865
2930938,이마트 진접점,경기도 남양주시 진접읍 금강로유연들1길 154,38,쇼핑,쇼핑,127.182031057054,37.7088311438273,90,매우 높음,1,1,0,1,1,1,1,1,0.003774103083113193,0.003382184576327429,0.005970899922717268,0.9737773945345871,0.0039971608196187865,0.0030453963448859853,0.0019582520955742813,0.0031580752001225524,0.0009365334230534425,쇼핑,0.9737773945345871,문화관광,0.005970899922717268
3012121,이석영광장,경기도 남양주시 경춘로 946 (금곡동),12,관광지,관광지,127.2066788984,37.6328784311,90,매우 높음,1,1,0,1,1,1,1,1,0.4471896465097612,0.006871557658609951,0.04765459930489441,0.0023469024539718728,0.04838901305587865,0.03656139805481398,0.0016211688495928545,0.39206222692050624,0.017303487191970973,관광지,0.4471896465097612,자연관광,0.39206222692050624
2863093,인플럭스 남양주,경기도 남양주시 조안면 다산로 351,39,음식점,음식,127.2830999039,37.5296584724,90,매우 높음,1,1,0,1,1,1,1,1,0.0024416773701871268,0.0018371891272745684,0.004393248469912168,0.006405453356864567,0.0039001245314684413,0.0005045167260782614,0.9767041707522808,0.0038136196659339754,0.0,음식,0.9767041707522808,쇼핑,0.006405453356864567
2841462,일심본가콩요리,경기도 남양주시 와부읍 경강로926번길 8-21,39,음식점,음식,127.2362478321,37.5567850286,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2830308,일피노,경기도 남양주시 북한강로 1362-70 일피노카페,39,음식점,음식,127.355332773276,37.6337622718744,75,높음,0,0,0,1,1,1,1,1,0.02509993102015071,0.01968543075634782,0.01894155449430851,0.004411899135827955,0.020725364578353663,0.004892491475461818,0.8794357745074993,0.020985066374912497,0.005822487657137502,음식,0.8794357745074993,관광지,0.02509993102015071
2876571,일호갈비탕,경기도 남양주시 화도읍 묵현로 105-1,39,음식점,음식,127.2921535205,37.6651567893,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
2864449,장수 누룽지 백숙,경기도 남양주시 불암산로 113 (별내동),39,음식점,음식,127.104920915,37.6534130899,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2766583,장어의꿈,경기도 남양주시 순화궁로 492-6 (별내동),39,음식점,음식,127.1185886493,37.6696447828,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.0015040034750925368,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9852061573698474,0.0010954378477521566,0.0,음식,0.9852061573698474,문화관광,0.004642843596078835
2829156,장우가든,경기도 남양주시 진접읍 금강로 1586,39,음식점,음식,127.1948576847,37.73189448,90,매우 높음,1,1,0,1,1,1,1,1,0.0009739045558922955,0.00033352001453274064,0.004642843596078835,0.001761562881689923,0.004311573547568621,0.0005045167260782614,0.9863766408304072,0.0010954378477521566,0.0,음식,0.9863766408304072,문화관광,0.004642843596078835
3085197,저스트스위트호텔 다산로데오점,경기도 남양주시 다산중앙로123번길 9 (다산동),32,숙박,숙박,127.1524813185,37.6237562868,90,매우 높음,1,1,0,1,1,1,1,1,0.04640400342320021,0.12618805353171736,0.060136855304807474,0.032671561369573644,0.6344688378115506,0.011400595687457899,0.03852225554571809,0.04588851404904398,0.004319323276930659,숙박,0.6344688378115506,레저스포츠,0.12618805353171736
